[2026-07-07  9:25:01,57] Demarrage collecte tick OFI 

============================================================
TICK OFI COLLECTOR  (reqTickByTickData + Lee-Ready)
============================================================
Host/Port      : 192.168.0.103:7496
Client ID      : 98
Exchange       : ISLAND
Symbols ( 5)  : AAPL, MSFT, NVDA, AMZN, META
Tick rotation  : desactivee (5 <= 5)
Sample OFI     : toutes les 5.0s
Duration       : 395 min
Output OFI     : logs\tick_ofi\tick_ofi_20260707_092501.csv
Output ticks   : logs\tick_ofi\tick_raw_20260707_092501.csv
============================================================

[OK] Connecté à IB
[OK] L1 souscrit pour 5 symboles
[OK] Ticks actifs  : AAPL, MSFT, NVDA, AMZN, META
[INFO] Warmup 3s...

[RUN] OFI agrégé  : logs\tick_ofi\tick_ofi_20260707_092501.csv
[RUN] Ticks bruts : logs\tick_ofi\tick_raw_20260707_092501.csv

[RUN] 0.9min | ticks=366 | grp1: AAPL ofi1m=-0.75 cnt=138 | MSFT ofi1m=+1.00 cnt=42 | NVDA ofi1m=-0.91 cnt=136
[RUN] 29.1min | ticks=152909 | grp1: AAPL ofi1m=-0.26 cnt=295 | MSFT ofi1m=+0.67 cnt=459 | NVDA ofi1m=-0.20 cnt=1034
[RUN] 30.1min | ticks=156051 | grp1: AAPL ofi1m=-0.42 cnt=468 | MSFT ofi1m=+0.50 cnt=420 | NVDA ofi1m=-0.14 cnt=1330
[RUN] 31.1min | ticks=159005 | grp1: AAPL ofi1m=-0.09 cnt=466 | MSFT ofi1m=+0.67 cnt=418 | NVDA ofi1m=-0.24 cnt=1155
[RUN] 32.1min | ticks=162673 | grp1: AAPL ofi1m=-0.08 cnt=678 | MSFT ofi1m=+0.14 cnt=543 | NVDA ofi1m=+0.32 cnt=1526
[RUN] 33.1min | ticks=166006 | grp1: AAPL ofi1m=-0.07 cnt=508 | MSFT ofi1m=+0.28 cnt=379 | NVDA ofi1m=-0.06 cnt=1660
[RUN] 34.1min | ticks=170415 | grp1: AAPL ofi1m=-0.39 cnt=347 | MSFT ofi1m=+0.18 cnt=597 | NVDA ofi1m=+0.23 cnt=1763
[RUN] 35.1min | ticks=175193 | grp1: AAPL ofi1m=-0.17 cnt=489 | MSFT ofi1m=+0.15 cnt=702 | NVDA ofi1m=+0.05 cnt=2401
[RUN] 36.1min | ticks=178909 | grp1: AAPL ofi1m=+0.18 cnt=465 | MSFT ofi1m=+0.55 cnt=412 | NVDA ofi1m=+0.27 cnt=1914
[RUN] 37.1min | ticks=181440 | grp1: AAPL ofi1m=-0.32 cnt=289 | MSFT ofi1m=+0.35 cnt=461 | NVDA ofi1m=-0.06 cnt=1255
[RUN] 38.1min | ticks=184857 | grp1: AAPL ofi1m=-0.20 cnt=537 | MSFT ofi1m=+0.15 cnt=370 | NVDA ofi1m=-0.20 cnt=1514
[RUN] 39.1min | ticks=187589 | grp1: AAPL ofi1m=-0.64 cnt=559 | MSFT ofi1m=-0.31 cnt=269 | NVDA ofi1m=-0.16 cnt=983
[RUN] 40.2min | ticks=190094 | grp1: AAPL ofi1m=+0.13 cnt=343 | MSFT ofi1m=+0.07 cnt=272 | NVDA ofi1m=+0.15 cnt=1222
[RUN] 41.2min | ticks=192593 | grp1: AAPL ofi1m=+0.40 cnt=576 | MSFT ofi1m=+0.12 cnt=254 | NVDA ofi1m=+0.04 cnt=1115
[RUN] 42.2min | ticks=195283 | grp1: AAPL ofi1m=+0.24 cnt=408 | MSFT ofi1m=+0.36 cnt=262 | NVDA ofi1m=+0.05 cnt=1105
[RUN] 43.2min | ticks=197748 | grp1: AAPL ofi1m=-0.19 cnt=314 | MSFT ofi1m=-0.04 cnt=324 | NVDA ofi1m=+0.04 cnt=1360
[RUN] 44.2min | ticks=201118 | grp1: AAPL ofi1m=+0.11 cnt=553 | MSFT ofi1m=+0.52 cnt=443 | NVDA ofi1m=+0.14 cnt=1580
[RUN] 45.2min | ticks=203636 | grp1: AAPL ofi1m=-0.05 cnt=542 | MSFT ofi1m=+0.13 cnt=288 | NVDA ofi1m=-0.00 cnt=1078
[RUN] 46.2min | ticks=206640 | grp1: AAPL ofi1m=+0.25 cnt=720 | MSFT ofi1m=-0.22 cnt=235 | NVDA ofi1m=-0.09 cnt=1374
[RUN] 47.2min | ticks=210233 | grp1: AAPL ofi1m=+0.15 cnt=578 | MSFT ofi1m=-0.11 cnt=428 | NVDA ofi1m=+0.09 cnt=1664
[RUN] 48.2min | ticks=213219 | grp1: AAPL ofi1m=-0.02 cnt=488 | MSFT ofi1m=+0.28 cnt=285 | NVDA ofi1m=+0.17 cnt=1349
[RUN] 49.2min | ticks=217385 | grp1: AAPL ofi1m=+0.09 cnt=784 | MSFT ofi1m=+0.29 cnt=489 | NVDA ofi1m=-0.22 cnt=1638
[RUN] 50.2min | ticks=221284 | grp1: AAPL ofi1m=+0.16 cnt=805 | MSFT ofi1m=+0.00 cnt=343 | NVDA ofi1m=+0.18 cnt=1733
[RUN] 51.2min | ticks=225395 | grp1: AAPL ofi1m=+0.25 cnt=889 | MSFT ofi1m=+0.23 cnt=517 | NVDA ofi1m=+0.04 cnt=1755
[RUN] 52.2min | ticks=229618 | grp1: AAPL ofi1m=-0.08 cnt=405 | MSFT ofi1m=+0.02 cnt=509 | NVDA ofi1m=-0.35 cnt=1831
[RUN] 53.2min | ticks=232795 | grp1: AAPL ofi1m=+0.03 cnt=583 | MSFT ofi1m=+0.45 cnt=348 | NVDA ofi1m=+0.12 cnt=1291
[RUN] 54.2min | ticks=236694 | grp1: AAPL ofi1m=-0.22 cnt=321 | MSFT ofi1m=+0.09 cnt=389 | NVDA ofi1m=-0.13 cnt=1603
[RUN] 55.2min | ticks=240805 | grp1: AAPL ofi1m=+0.05 cnt=362 | MSFT ofi1m=+0.63 cnt=1349 | NVDA ofi1m=-0.15 cnt=1394
[RUN] 56.2min | ticks=244270 | grp1: AAPL ofi1m=+0.29 cnt=345 | MSFT ofi1m=+0.19 cnt=447 | NVDA ofi1m=-0.29 cnt=1920
[RUN] 57.3min | ticks=246796 | grp1: AAPL ofi1m=-0.26 cnt=266 | MSFT ofi1m=+0.22 cnt=444 | NVDA ofi1m=+0.04 cnt=1235
[RUN] 58.3min | ticks=249057 | grp1: AAPL ofi1m=+0.01 cnt=354 | MSFT ofi1m=+0.17 cnt=222 | NVDA ofi1m=+0.07 cnt=1223
[RUN] 59.3min | ticks=251594 | grp1: AAPL ofi1m=-0.11 cnt=714 | MSFT ofi1m=+0.42 cnt=443 | NVDA ofi1m=-0.03 cnt=799
[RUN] 60.3min | ticks=255097 | grp1: AAPL ofi1m=-0.01 cnt=1299 | MSFT ofi1m=+0.10 cnt=342 | NVDA ofi1m=-0.05 cnt=1057
[RUN] 61.3min | ticks=259483 | grp1: AAPL ofi1m=-0.07 cnt=781 | MSFT ofi1m=+0.20 cnt=334 | NVDA ofi1m=-0.14 cnt=2134
[RUN] 62.3min | ticks=263650 | grp1: AAPL ofi1m=+0.16 cnt=1152 | MSFT ofi1m=+0.31 cnt=511 | NVDA ofi1m=+0.15 cnt=1381
[RUN] 63.3min | ticks=267507 | grp1: AAPL ofi1m=+0.28 cnt=505 | MSFT ofi1m=+0.55 cnt=335 | NVDA ofi1m=-0.27 cnt=2108
[RUN] 64.3min | ticks=270005 | grp1: AAPL ofi1m=+0.23 cnt=477 | MSFT ofi1m=-0.01 cnt=321 | NVDA ofi1m=-0.05 cnt=1046
[RUN] 65.3min | ticks=272238 | grp1: AAPL ofi1m=+0.14 cnt=376 | MSFT ofi1m=+0.55 cnt=392 | NVDA ofi1m=+0.24 cnt=909
[RUN] 66.3min | ticks=274419 | grp1: AAPL ofi1m=+0.29 cnt=342 | MSFT ofi1m=+0.15 cnt=228 | NVDA ofi1m=+0.24 cnt=1183
[RUN] 67.3min | ticks=277234 | grp1: AAPL ofi1m=+0.14 cnt=548 | MSFT ofi1m=+0.18 cnt=177 | NVDA ofi1m=+0.05 cnt=1256
[RUN] 68.3min | ticks=279839 | grp1: AAPL ofi1m=+0.08 cnt=484 | MSFT ofi1m=+0.06 cnt=263 | NVDA ofi1m=-0.02 cnt=1180
[RUN] 69.3min | ticks=282488 | grp1: AAPL ofi1m=+0.29 cnt=694 | MSFT ofi1m=+0.27 cnt=342 | NVDA ofi1m=-0.25 cnt=990
[RUN] 70.3min | ticks=286548 | grp1: AAPL ofi1m=+0.12 cnt=599 | MSFT ofi1m=+0.39 cnt=412 | NVDA ofi1m=-0.18 cnt=1333
[RUN] 71.3min | ticks=290305 | grp1: AAPL ofi1m=+0.27 cnt=522 | MSFT ofi1m=+0.27 cnt=165 | NVDA ofi1m=-0.36 cnt=1950
[RUN] 72.3min | ticks=293539 | grp1: AAPL ofi1m=+0.34 cnt=767 | MSFT ofi1m=-0.28 cnt=930 | NVDA ofi1m=+0.20 cnt=889
[RUN] 73.4min | ticks=297205 | grp1: AAPL ofi1m=+0.19 cnt=1112 | MSFT ofi1m=-0.12 cnt=567 | NVDA ofi1m=-0.10 cnt=1028
[RUN] 74.4min | ticks=300595 | grp1: AAPL ofi1m=+0.10 cnt=1114 | MSFT ofi1m=+0.14 cnt=423 | NVDA ofi1m=+0.17 cnt=987
[RUN] 75.4min | ticks=303388 | grp1: AAPL ofi1m=+0.08 cnt=1032 | MSFT ofi1m=-0.11 cnt=481 | NVDA ofi1m=+0.02 cnt=857
[RUN] 76.4min | ticks=306584 | grp1: AAPL ofi1m=+0.23 cnt=1187 | MSFT ofi1m=+0.14 cnt=316 | NVDA ofi1m=+0.06 cnt=959
[RUN] 77.4min | ticks=310632 | grp1: AAPL ofi1m=-0.09 cnt=1458 | MSFT ofi1m=-0.16 cnt=469 | NVDA ofi1m=+0.25 cnt=1260
[RUN] 78.4min | ticks=313567 | grp1: AAPL ofi1m=+0.19 cnt=985 | MSFT ofi1m=-0.22 cnt=292 | NVDA ofi1m=-0.02 cnt=993
[RUN] 79.4min | ticks=315381 | grp1: AAPL ofi1m=+0.16 cnt=458 | MSFT ofi1m=+0.20 cnt=273 | NVDA ofi1m=+0.09 cnt=633
[RUN] 80.4min | ticks=317769 | grp1: AAPL ofi1m=+0.20 cnt=644 | MSFT ofi1m=-0.38 cnt=373 | NVDA ofi1m=+0.25 cnt=691
[RUN] 81.4min | ticks=319520 | grp1: AAPL ofi1m=+0.36 cnt=386 | MSFT ofi1m=+0.30 cnt=266 | NVDA ofi1m=+0.23 cnt=650
[RUN] 82.4min | ticks=321099 | grp1: AAPL ofi1m=+0.14 cnt=212 | MSFT ofi1m=+0.14 cnt=198 | NVDA ofi1m=+0.11 cnt=768
[RUN] 83.4min | ticks=322821 | grp1: AAPL ofi1m=+0.31 cnt=236 | MSFT ofi1m=-0.33 cnt=279 | NVDA ofi1m=+0.20 cnt=807
[RUN] 84.4min | ticks=324827 | grp1: AAPL ofi1m=-0.08 cnt=281 | MSFT ofi1m=+0.11 cnt=498 | NVDA ofi1m=+0.23 cnt=833
[RUN] 85.4min | ticks=326815 | grp1: AAPL ofi1m=+0.07 cnt=552 | MSFT ofi1m=+0.20 cnt=390 | NVDA ofi1m=+0.47 cnt=687
[RUN] 86.4min | ticks=328690 | grp1: AAPL ofi1m=+0.33 cnt=287 | MSFT ofi1m=-0.45 cnt=468 | NVDA ofi1m=-0.25 cnt=759
[RUN] 87.4min | ticks=330314 | grp1: AAPL ofi1m=+0.37 cnt=216 | MSFT ofi1m=-0.17 cnt=204 | NVDA ofi1m=+0.22 cnt=774
[RUN] 88.4min | ticks=331994 | grp1: AAPL ofi1m=+0.04 cnt=281 | MSFT ofi1m=+0.07 cnt=297 | NVDA ofi1m=+0.11 cnt=753
[RUN] 89.4min | ticks=333886 | grp1: AAPL ofi1m=-0.01 cnt=312 | MSFT ofi1m=-0.01 cnt=268 | NVDA ofi1m=-0.25 cnt=960
[RUN] 90.5min | ticks=335397 | grp1: AAPL ofi1m=-0.01 cnt=251 | MSFT ofi1m=-0.23 cnt=194 | NVDA ofi1m=+0.21 cnt=621
[RUN] 91.5min | ticks=336889 | grp1: AAPL ofi1m=+0.30 cnt=265 | MSFT ofi1m=+0.30 cnt=241 | NVDA ofi1m=+0.19 cnt=540
[RUN] 92.5min | ticks=338585 | grp1: AAPL ofi1m=-0.01 cnt=293 | MSFT ofi1m=+0.09 cnt=236 | NVDA ofi1m=+0.02 cnt=679
[RUN] 93.5min | ticks=340087 | grp1: AAPL ofi1m=+0.17 cnt=216 | MSFT ofi1m=+0.23 cnt=222 | NVDA ofi1m=+0.41 cnt=697
[RUN] 94.5min | ticks=341937 | grp1: AAPL ofi1m=+0.05 cnt=233 | MSFT ofi1m=+0.27 cnt=305 | NVDA ofi1m=-0.21 cnt=463
[RUN] 95.5min | ticks=343540 | grp1: AAPL ofi1m=-0.01 cnt=267 | MSFT ofi1m=+0.03 cnt=279 | NVDA ofi1m=+0.16 cnt=566
[RUN] 96.5min | ticks=345293 | grp1: AAPL ofi1m=+0.07 cnt=311 | MSFT ofi1m=-0.01 cnt=294 | NVDA ofi1m=+0.08 cnt=771
[RUN] 97.5min | ticks=347020 | grp1: AAPL ofi1m=+0.09 cnt=283 | MSFT ofi1m=-0.16 cnt=444 | NVDA ofi1m=+0.06 cnt=636
[RUN] 98.5min | ticks=348627 | grp1: AAPL ofi1m=-0.01 cnt=183 | MSFT ofi1m=+0.03 cnt=361 | NVDA ofi1m=+0.34 cnt=639
[RUN] 99.5min | ticks=350054 | grp1: AAPL ofi1m=+0.10 cnt=200 | MSFT ofi1m=-0.42 cnt=214 | NVDA ofi1m=+0.08 cnt=620
[RUN] 100.5min | ticks=351479 | grp1: AAPL ofi1m=+0.05 cnt=229 | MSFT ofi1m=-0.19 cnt=293 | NVDA ofi1m=+0.03 cnt=455
[RUN] 101.5min | ticks=353170 | grp1: AAPL ofi1m=+0.03 cnt=337 | MSFT ofi1m=+0.31 cnt=376 | NVDA ofi1m=+0.05 cnt=603
[RUN] 102.5min | ticks=355379 | grp1: AAPL ofi1m=-0.04 cnt=525 | MSFT ofi1m=-0.16 cnt=344 | NVDA ofi1m=-0.33 cnt=889
[RUN] 103.5min | ticks=356935 | grp1: AAPL ofi1m=+0.19 cnt=372 | MSFT ofi1m=-0.08 cnt=226 | NVDA ofi1m=+0.09 cnt=621
[RUN] 104.5min | ticks=358324 | grp1: AAPL ofi1m=-0.34 cnt=343 | MSFT ofi1m=-0.07 cnt=89 | NVDA ofi1m=+0.13 cnt=560
[RUN] 105.5min | ticks=359656 | grp1: AAPL ofi1m=-0.07 cnt=310 | MSFT ofi1m=+0.25 cnt=173 | NVDA ofi1m=-0.19 cnt=547
[RUN] 106.5min | ticks=361072 | grp1: AAPL ofi1m=+0.07 cnt=350 | MSFT ofi1m=+0.39 cnt=164 | NVDA ofi1m=+0.00 cnt=539
[RUN] 107.5min | ticks=362969 | grp1: AAPL ofi1m=+0.24 cnt=234 | MSFT ofi1m=-0.00 cnt=146 | NVDA ofi1m=-0.03 cnt=996
[RUN] 108.5min | ticks=364536 | grp1: AAPL ofi1m=-0.48 cnt=183 | MSFT ofi1m=-0.44 cnt=253 | NVDA ofi1m=+0.36 cnt=804
[RUN] 109.5min | ticks=366240 | grp1: AAPL ofi1m=-0.17 cnt=196 | MSFT ofi1m=+0.42 cnt=236 | NVDA ofi1m=-0.03 cnt=991
[RUN] 110.5min | ticks=367979 | grp1: AAPL ofi1m=+0.04 cnt=269 | MSFT ofi1m=+0.10 cnt=194 | NVDA ofi1m=+0.01 cnt=889
[RUN] 111.5min | ticks=369375 | grp1: AAPL ofi1m=-0.24 cnt=264 | MSFT ofi1m=+0.07 cnt=109 | NVDA ofi1m=+0.05 cnt=651
[RUN] 112.5min | ticks=370766 | grp1: AAPL ofi1m=+0.13 cnt=260 | MSFT ofi1m=-0.09 cnt=103 | NVDA ofi1m=+0.39 cnt=683
[RUN] 113.5min | ticks=372103 | grp1: AAPL ofi1m=-0.28 cnt=381 | MSFT ofi1m=-0.26 cnt=155 | NVDA ofi1m=+0.29 cnt=477
[RUN] 114.5min | ticks=373623 | grp1: AAPL ofi1m=+0.35 cnt=189 | MSFT ofi1m=+0.29 cnt=189 | NVDA ofi1m=+0.05 cnt=776
[RUN] 115.5min | ticks=375350 | grp1: AAPL ofi1m=+0.22 cnt=285 | MSFT ofi1m=-0.39 cnt=428 | NVDA ofi1m=+0.04 cnt=635
[RUN] 116.5min | ticks=377269 | grp1: AAPL ofi1m=+0.15 cnt=469 | MSFT ofi1m=+0.10 cnt=356 | NVDA ofi1m=-0.39 cnt=754
[RUN] 117.5min | ticks=378982 | grp1: AAPL ofi1m=+0.10 cnt=475 | MSFT ofi1m=+0.15 cnt=244 | NVDA ofi1m=+0.09 cnt=587
[RUN] 118.5min | ticks=380741 | grp1: AAPL ofi1m=+0.14 cnt=323 | MSFT ofi1m=+0.41 cnt=264 | NVDA ofi1m=+0.24 cnt=845
[RUN] 119.5min | ticks=382876 | grp1: AAPL ofi1m=+0.15 cnt=786 | MSFT ofi1m=+0.31 cnt=143 | NVDA ofi1m=+0.22 cnt=813
[RUN] 120.5min | ticks=384180 | grp1: AAPL ofi1m=-0.13 cnt=308 | MSFT ofi1m=-0.16 cnt=185 | NVDA ofi1m=+0.42 cnt=491
[RUN] 121.5min | ticks=385621 | grp1: AAPL ofi1m=-0.06 cnt=267 | MSFT ofi1m=+0.08 cnt=112 | NVDA ofi1m=+0.50 cnt=491
[RUN] 122.5min | ticks=386748 | grp1: AAPL ofi1m=+0.46 cnt=284 | MSFT ofi1m=-0.08 cnt=113 | NVDA ofi1m=-0.35 cnt=437
[RUN] 123.6min | ticks=388010 | grp1: AAPL ofi1m=+0.06 cnt=207 | MSFT ofi1m=+0.73 cnt=209 | NVDA ofi1m=+0.03 cnt=564
[RUN] 124.6min | ticks=388876 | grp1: AAPL ofi1m=-0.06 cnt=138 | MSFT ofi1m=-0.21 cnt=131 | NVDA ofi1m=+0.09 cnt=418
[RUN] 125.6min | ticks=390370 | grp1: AAPL ofi1m=+0.03 cnt=184 | MSFT ofi1m=+0.32 cnt=197 | NVDA ofi1m=-0.43 cnt=691
[RUN] 126.6min | ticks=391571 | grp1: AAPL ofi1m=-0.63 cnt=310 | MSFT ofi1m=-0.23 cnt=135 | NVDA ofi1m=+0.07 cnt=608
[RUN] 127.6min | ticks=392506 | grp1: AAPL ofi1m=+0.14 cnt=188 | MSFT ofi1m=-0.62 cnt=158 | NVDA ofi1m=+0.06 cnt=364
[RUN] 128.6min | ticks=393931 | grp1: AAPL ofi1m=-0.35 cnt=144 | MSFT ofi1m=-0.35 cnt=229 | NVDA ofi1m=-0.35 cnt=552
[RUN] 129.6min | ticks=395117 | grp1: AAPL ofi1m=+0.30 cnt=216 | MSFT ofi1m=-0.42 cnt=237 | NVDA ofi1m=+0.43 cnt=326
[RUN] 130.6min | ticks=396651 | grp1: AAPL ofi1m=-0.15 cnt=268 | MSFT ofi1m=-0.31 cnt=258 | NVDA ofi1m=-0.06 cnt=567
[RUN] 131.6min | ticks=397859 | grp1: AAPL ofi1m=-0.12 cnt=305 | MSFT ofi1m=+0.08 cnt=123 | NVDA ofi1m=-0.22 cnt=535
[RUN] 132.6min | ticks=400037 | grp1: AAPL ofi1m=+0.26 cnt=1133 | MSFT ofi1m=-0.03 cnt=179 | NVDA ofi1m=-0.20 cnt=482
[RUN] 133.6min | ticks=400904 | grp1: AAPL ofi1m=-0.01 cnt=172 | MSFT ofi1m=+0.01 cnt=54 | NVDA ofi1m=+0.10 cnt=402
[RUN] 134.6min | ticks=401950 | grp1: AAPL ofi1m=+0.48 cnt=208 | MSFT ofi1m=-0.37 cnt=91 | NVDA ofi1m=-0.25 cnt=425
[RUN] 135.6min | ticks=403577 | grp1: AAPL ofi1m=+0.31 cnt=307 | MSFT ofi1m=-0.08 cnt=224 | NVDA ofi1m=+0.02 cnt=638
[RUN] 136.6min | ticks=404819 | grp1: AAPL ofi1m=+0.49 cnt=265 | MSFT ofi1m=-0.02 cnt=168 | NVDA ofi1m=+0.11 cnt=471
[RUN] 137.6min | ticks=405698 | grp1: AAPL ofi1m=+0.06 cnt=203 | MSFT ofi1m=+0.05 cnt=74 | NVDA ofi1m=-0.37 cnt=289
[RUN] 138.6min | ticks=407082 | grp1: AAPL ofi1m=+0.05 cnt=338 | MSFT ofi1m=+0.27 cnt=105 | NVDA ofi1m=-0.05 cnt=341
[RUN] 139.6min | ticks=408291 | grp1: AAPL ofi1m=+0.15 cnt=330 | MSFT ofi1m=+0.49 cnt=111 | NVDA ofi1m=-0.14 cnt=364
[RUN] 140.6min | ticks=410306 | grp1: AAPL ofi1m=+0.27 cnt=409 | MSFT ofi1m=+0.59 cnt=271 | NVDA ofi1m=-0.06 cnt=921
[RUN] 141.6min | ticks=411866 | grp1: AAPL ofi1m=+0.04 cnt=296 | MSFT ofi1m=-0.08 cnt=161 | NVDA ofi1m=-0.04 cnt=630
[RUN] 142.6min | ticks=413197 | grp1: AAPL ofi1m=+0.02 cnt=170 | MSFT ofi1m=-0.21 cnt=119 | NVDA ofi1m=+0.32 cnt=731
[RUN] 143.6min | ticks=414498 | grp1: AAPL ofi1m=+0.18 cnt=293 | MSFT ofi1m=-0.16 cnt=138 | NVDA ofi1m=-0.10 cnt=508
[RUN] 144.6min | ticks=415528 | grp1: AAPL ofi1m=-0.09 cnt=218 | MSFT ofi1m=+0.11 cnt=199 | NVDA ofi1m=-0.06 cnt=398
[RUN] 145.6min | ticks=416838 | grp1: AAPL ofi1m=-0.02 cnt=398 | MSFT ofi1m=+0.33 cnt=159 | NVDA ofi1m=-0.32 cnt=496
[RUN] 146.6min | ticks=417931 | grp1: AAPL ofi1m=+0.16 cnt=188 | MSFT ofi1m=+0.24 cnt=182 | NVDA ofi1m=+0.19 cnt=413
[RUN] 147.6min | ticks=419061 | grp1: AAPL ofi1m=+0.11 cnt=167 | MSFT ofi1m=-0.16 cnt=165 | NVDA ofi1m=+0.45 cnt=477
